"#property","latitude","longitude","name","address","installationPosition","telephoneNumber","availableDate","startTime","endTime","availableDateNote","equipmentForChildren"
"389","34.282025","134.123495","あやの歯科医院","木田郡三木町池戸２１８６?１",,,,,,,
"390","34.287603","134.119936","グループホームれんげハウス","木田郡三木町大字池戸高尾2074?5",,,,,,,
"391","34.262882","134.136531","ダイナム三木店","木田郡三木町大字氷上797",,,,,,,
"392","34.346792","134.066031","ホテルマリンパレスさぬき","高松市福岡町二丁目３番４号",,,,,,,
"393","34.34553","134.048559","リーガホテルゼスト高松株式会社ゼスト","高松市古新町9-1",,,,,,,
"394","34.319608","134.042605","リコージャパン株式会社","高松市東ハゼ町９番地７",,,,,,,
"395","34.274757","134.124269","阿部歯科医院","木田郡三木町池戸２８７８",,,,,,,
"396","34.266092","134.16124","医療法人社団ささき歯科医院","木田郡三木町井戸２５７９?６",,,,,,,
"397","34.278452","134.120287","医療法人社団審美会もり歯科矯正歯科医院","木田郡三木町池戸３２６７?４",,,,,,,
"398","34.273239","134.123122","一般社団法人木田地区医師会","木田郡三木町大字池戸２９９１番地２",,,,,,,
"399","34.248713","134.123004","岡沢歯科医院","木田郡三木町田中３７４４?２",,,,,,,
"400","34.262939","134.157972","学校法人三木学園あおば幼稚園","木田郡三木町井戸２３９４",,,,,,,
"401","34.292477","134.066683","株式会社サニクリーン四国高松支店","高松市上林町500-3",,,,,,,
"402","34.27195","134.125775","株式会社たまや三木店","木田郡三木町大字池戸2839?1",,,,,,,
"403","34.325044","134.048662","株式会社四電工","高松市花ノ宮町二丁目３番９号",,,,,,,
"404","34.251526","134.163002","株式会社フジデリカ東四国工場","木田郡三木町井戸１２９３?１",,,,,,,
"405","34.339157","134.052393","瓦町駅","高松市常磐町1丁目3-1",,,,,,,
"406","34.315603","134.054671","香川県農業協同組合高松市太田支店","高松市伏石町２０４７?１",,,,,,,
"407","34.25319","133.946218","香川県農業協同組合ふれあいセンター綾南店","綾歌郡綾川町陶4164番地1",,,,,,,
"408","34.347163","134.063183","香川県立武道館","高松市福岡町一丁目５?５",,,,,,,
"409","34.344743","134.050287","高松丸亀町商店街振興組合","高松市丸亀町13-3",,,,,,,
"422","34.269618","134.131882","高松信用金庫三木支店","木田郡三木町大字平木22?2",,,,,,,
"423","34.244548","134.141917","高齢者複合施設ヌーベル三木","木田郡三木町大字上高岡1033?1",,,,,,,
"424","34.238224","134.145066","三木町総合運動公園","木田郡三木町大字上高岡２５４４?３",,,,,,,
"425","34.350932","134.047032","四国旅客鉄道株式会社高松駅","高松市浜ノ町１-２０",,,,,,,
"426","34.294497","134.130121","社会福祉法人朝日園","木田郡三木町大字池戸931?6",,,,,,,
"427","34.350298","134.063999","社会保険診療報酬支払基金香川支部","髙松市朝日町２丁目１７番３号",,,,,,,
"428","34.338042","134.047475","損保ジャパン日本興亜株式会社","高松市中新町２?８",,,,,,,
"429","34.257298","133.922363","大陽工機株式会社","綾歌郡綾川町滝宮２４５７?１",,,,,,,
"430","34.346535","134.048183","東横イン高松兵庫町","高松市兵庫町３-１",,,,,,,
"431","34.240989","134.15666","特別養護老人ホームみき山荘","木田郡三木町井戸３８番地１",,,,,,,
"432","34.274096","134.14445","特別養護老人ホーム白山山荘","木田郡三木町大字下高岡2882?1",,,,,,,
"433","34.237955","133.904048","有限会社綾南交通","綾歌郡綾川町羽床下２３１２?１",,,,,,,
"434","34.354597","134.024912","ジャパンスイミングスクール高松校","高松市新北町28-12",,,,,,,
"435","34.269519","134.127527","ジャパンスイミングスクール三木校","木田郡三木町田中109-1",,,,,,,
"436","34.276808","134.100859","ホームセンターダイキＯＮＥ川島","高松市川島東町５０４番地",,,,,,,
"437","34.342567","134.007501","ホームセンターダイキ香西店","高松市香西東町３５０?１",,,,,,,
"438","34.264357","134.033264","ホームセンターダイキ香川店","高松市香川町大野７６番地１",,,,,,,
"439","34.262313","134.13503","ホームセンターダイキ三木店","木田郡三木町大字氷上８９４番地",,,,,,,
"440","34.32999","134.065868","ホームセンターダイキ上福岡店","高松市上福岡町８３８?１",,,,,,,
"441","34.300614","134.092895","ホームセンターダイキ水田店","高松市東山崎町２９１?１",,,,,,,
"442","34.343206","134.131677","ホームセンターダイキ牟礼店","高松市牟礼町牟礼１０１８",,,,,,,
"444","34.249902","133.920976","綾川町梅の里社会福祉センター","綾歌郡綾川町滝宮２７６番地",,,,,,,
"445","34.223473","133.950825","医療法人社団綾上歯科診療所","綾歌郡綾川町山田下字久保３３３４番地２",,,,,,,
"446","34.344973","134.04611","株式会社アルファリビング高松紺屋町","高松市紺屋町５?３　あなぶきメディカルケア",,,,,,,
"447","34.335947","134.103492","株式会社ユーミック","高松市新田町甲91-1",,,,,,,
"448","34.222302","133.952955","株式会社リバートップ","綾歌郡綾川町山田下3184?1",,,,,,,
"449","34.311552","134.033583","株式会社幸燿","高松市田村町９４８番地",,,,,,,
"450","34.265668","133.971467","香川トヨタ自動車株式会社ルート32中央店","高松市国分寺町福家甲１１２９?２",,,,,,,
"451","34.223429","134.017527","香川県園芸総合センター","高松市香南町岡１１６４?１",,,,,,,
"452","34.232002","133.935635","香川県農場試験場","綾歌郡綾川町北1534?1",,,,,,,
"454","34.34475","134.050284","高松丸亀町商店街振興組合","高松市丸亀町13-2",,,,,,,
"456","34.340465","134.044737","高松市上下水道工事協同組合","高松市天神前５番３０号",,,,,,,
"459","34.253371","134.135111","三木町健康生きがい中核施設サンサン館みき","木田郡三木町大字氷上２９４０番地１",,,,,,,
"460","34.231323","134.121078","三木町農村運動広場","木田郡三木町大字朝倉１４４１番地",,,,,,,
"461","34.292315","134.138236","三木町老人福祉会館あけぼの荘","木田郡三木町大字井上１９６６番地５",,,,,,,
"462","34.334681","134.09214","四国コカ・コーラボトリング株式会社","高松市春日町1378",,,,,,,
"463","34.324962","134.051008","四電エンジニアリング株式会社","高松市上之町三丁目１番４号",,,,,,,
"464","34.294461","134.074744","四電エンジニアリング株式会社技術開発センター","高松市林町２２１７?４",,,,,,,
"465","34.255984","134.029103","社会福祉法人高松市社会福祉協議会香川支所","高松市香川町大野４５０番地",,,,,,,
"466","34.239451","134.007169","社会福祉法人高松市社会福祉協議会香南支所","高松市香南町横井１０２８番地",,,,,,,
"467","34.297611","133.965356","社会福祉法人高松市社会福祉協議会国分寺支所","高松市国分寺町新居１１５０番地１",,,,,,,
"468","34.344448","134.064212","社会福祉法人高松市社会福祉協議会本所","高松市福岡町二丁目２４番１０号",,,,,,,
"469","34.340286","134.137202","社会福祉法人高松市社会福祉協議会牟礼支所","高松市牟礼町牟礼２１６番地１",,,,,,,
"470","34.355095","134.058876","出光興産株式会社高松油槽所","高松市朝日町四丁目２９?１",,,,,,,
"471","34.338911","134.096353","瀬戸内スイミングスクール屋島校","高松市屋島西町2020",,,,,,,
"472","34.263267","134.031124","瀬戸内スイミングスクール香川校","高松市香川町大野170-5",,,,,,,
"473","34.312907","134.073873","瀬戸内スイミングスクール木太校","高松市木太町9区546",,,,,,,
"474","34.299172","134.089169","創心会リハビリ倶楽部高松中央","高松市六条町１６８?３",,,,,,,
"475","34.344591","134.049056","損害保険ジャパン日本興亜株式会社","高松市紺屋町１?６",,,,,,,
"476","34.285472","134.097105","富士道路施設株式会社","高松市小村町３２８?２",,,,,,,
"477","34.24145","134.03400","高松市香川総合センター","高松市香川町川東上1865-13","正面入口入ってすぐのロビー","087-879-3211","月火水木金","8:30","17:00","祝日、12/29～1/3を除く","有"
"478","34.29748","133.96070","高松市国分寺総合センター","高松市国分寺町新居1298","１階４番窓口","087-874-1111","月火水木金","8:30","17:15","祝日、12/29～1/3を除く","有"
"479","34.33590","134.07822","高松市木太北部会館","高松市木太町2541-2","玄関横","087-862-9229","月火水木金土","9:00","21:00","祝日、12/29～1/3を除く","有"
"480","34.22274","134.01919","香南アグリーム","高松市香南町岡1270-13","正面入口横1階事務所内","087-879-8741","月火木金土日","9:00","17:00","年末年始及び臨時休業日を除く","有"
"481","34.35653","134.00379","香東川浄化センター","高松市香西本町762","正面玄関","087-842-5421","月火水木金","7:00","20:00","祝日、12/29～1/3を除く","有"
"482","34.35270","134.12175","牟礼浄化苑","高松市牟礼町牟礼2633-3","正面玄関","087-843-8580","月火水木金","7:30","19:00","祝日、12/29～1/3を除く","有"
"483","34.18171","134.07474","塩江小学校","高松市塩江町安原上231-1","小学校校舎運動場出入口（屋外）西側壁面","087-893-0171",,,,"学校開校日に随時",
"484","34.3030048","134.028818","JSSセンコースイミングスクール","高松市鹿角町９０３?3",,,,,,,
"485","34.304334","134.092414","香川中央自動車学校","高松市東山崎町200?1",,,,,,,
"486","34.31137","134.035319","T・D・S高松自動車学校","高松市上天神町646番地",,,,,,,
"487","34.335276","134.094734","銀星自動車学校","高松市屋島西町2366番地8",,,,,,,
"488","34.298808","134.01361","ハッピードライビングスクール","高松市成合町931番地1",,,,,,,
"491","34.333409","134.052296","フィンズスイミングスクール栗林","高松市藤塚町3‐12‐8",,,,,,,
"492","34.300356","134.061843","フィンズスイミングスクール多肥","高松市多肥下町577‐1",,,,,,,
"494","34.254515","134.034247","WAM オールアスリートステーション","高松市香川町浅野998番地",,,,,,,
"495","34.36351","133.959837","香川県総合運動公園","高松市生島町164",,,,,,,
"496","34.308531","133.980654","香川県立総合水泳プール","高松市御厩町1585‐1",,,,,,,
"497","34.212023","134.016963","さぬきこどもの国","高松市香南町由佐3209",,,,,,,
"498","34.329787","134.056563","株式会社フジ　フジ楠上店","高松市楠上町2‐3‐15",,,,,,,
"499","34.347794","134.050388","四国電力株式会社　本店","高松市丸の内2‐5",,,,,,,
"500","34.29215","134.091072","ピナクルジム","高松市下田井町372‐1",,,,,,,
"502","34.219023","134.018408","高松空港株式会社","高松市香南町岡1312-7",,,,,,,
"503","34.347299","134.043015","香川県歯科医療専門学校","高松市錦町2-8-37",,,,,,,
"504","34.345046","134.068793","四国クリエイト協会","高松市福岡町3-11-22",,,,,,,
"505","34.338701","134.065245","在宅療養ネットワーク","高松市松島町2-12-8",,,,,,,
"506","34.342901","134.034859","かがやきの季　昭和町","高松市昭和町1-7-23　",,,,,,,
"507","34.25549","134.056435","障害者支援施設　ウインドヒル","高松市三谷町3851",,,,,,,
"508","34.340076","134.083221","プロスパークラブサンダ","高松市木太町2702-1",,,,,,,
"509","34.278621","134.027285","さきやまペットクリニック","高松市寺井町1106-4",,,,,,,
"510","34.309216","134.048046","オークラサービス株式会社　高松営業所","高松市太田下町2429-3",,,,,,,
"511","34.241305","134.104496","公渕森林公園","高松市東植田町1210-3",,,,,,,
"512","34.322247","134.044789","川西接骨院","高松市上ノ町1-1-16",,,,,,,
"513","34.326532","134.062323","フモト接骨院","高松市上福岡町2056-1",,,,,,,
"514","34.305122","134.092873","えのきど接骨院・鍼灸院","高松市東山崎町206-1　吉洸ビル1F",,,,,,,
"515","34.324536","134.078625","久保接骨院","高松市木太町3505-1",,,,,,,
"516","34.284441","134.028543","国方接骨院","高松市一宮町178-1",,,,,,,
"517","34.305871","133.990154","神髙接骨院","高松市御厩町483-7",,,,,,,
"518","34.278018","134.118229","石原接骨院","三木町池戸3313",,,,,,,
"519","34.272998","134.008689","香川県立川部みどり園","高松市川部町418",,,,,,,
"520","34.30521","134.033023","社会福祉法人　香川ボランティア協会","高松市田村町1151-1",,,,,,,
"521","34.28445","134.04099","仏生山交流センター","高松市仏生山町甲218番地1","正面入口西側","087-889-4907","月火水木金","8:30","17:00","祝日、12/29～1/3を除く",
"522","34.27719","134.08566","高松市山田総合センター","高松市川島本町191-10","南側エントランス","087-848-0165","月火水木金土日","9:00","21:00","日曜日は9：00～17：00、（祝日、8/13～8/15、12/29～1/3を除く）",
"523","34.34124","134.14021","田井保育所","高松市牟礼町牟礼100-1","正面玄関入口","087-845-5411","月火水木金土","7:30","18:30","開所日のみ。土曜日は17:00まで。","有"
"524","34.28727","134.09151","川島こども園","高松市川島東町253-4","職員室入口","087-848-0075","月火水木金土","7:30","19:00","開所日のみ。土曜日は17:00まで。",
"525","34.25785","134.03705","浅野こども園","高松市香川町浅野816-1","玄関内側","087-889-2416","月火水木金土","7:30","19:00","開所日のみ。土曜日は17:00まで。",
"526","34.35845","13409898","高松市屋島山上交流拠点施設","高松市屋島東町1784番地6","受付裏の事務室","087-802-8466","月水木金土日","9:00","17:00","金・土・祝日前日は21:00まで。","有"
"527","34.36006","134.06504","高松市朝日新町学校給食センター","高松市朝日新町26-25","2階事務室","087-811-6300","月火水木金","8:30","17:30","12/29～1/3を除く",
"528","34.29596","134.07861","高松市六条町学校給食センター","高松市六条町700","2階事務室前","087-865-1060","月火水木金","8:30","17:30","12/29～1/3を除く",
